sensor_id,timestamp,movement_type,direction,season,foot_traffic_count,vehicle_count,public_transport_ref,vu_schedule_ref
5,2025-05-02 16:39:21,"Vehicle",,,0,64,false,false
10,2025-05-02 16:36:55,"Pedestrian",,,31,0,false,false
9,2025-05-02 16:36:55,"Vehicle",,,0,217,false,false
8,2025-05-02 16:34:08,"Vehicle",,,0,0,false,false
9,2025-05-02 16:34:08,"Pedestrian",,,0,0,false,false
5,2025-05-02 16:32:22,"Pedestrian",,,0,0,false,false
6,2025-05-02 16:31:19,"Pedestrian",,,0,0,false,false
5,2025-05-02 16:30:00,"Cyclist",,,0,0,false,false
10,2025-05-02 16:30:00,"Cyclist",,,0,0,false,false
13,2025-05-02 16:30:00,"Cyclist",,,0,0,false,false
3,2025-05-02 16:30:00,"Cyclist",,,0,0,false,false
7,2025-05-02 16:30:00,"Cyclist",,,1,0,false,false
6,2025-05-02 16:30:00,"Cyclist",,,0,0,false,false
1,2025-05-02 16:30:00,"Cyclist",,,1,0,false,false
2,2025-05-02 16:30:00,"Cyclist",,,1,0,false,false
8,2025-05-02 16:30:00,"Cyclist",,,0,0,false,false
4,2025-05-02 16:30:00,"Cyclist",,,0,0,false,false
11,2025-05-02 16:30:00,"Cyclist",,,2,0,false,false
4,2025-05-02 16:23:33,"Vehicle",,,0,92,false,false
4,2025-05-02 16:23:33,"Pedestrian",,,40,0,false,false
3,2025-05-02 16:21:29,"Vehicle",,,0,281,false,false
3,2025-05-02 16:21:29,"Pedestrian",,,52,0,false,false
2,2025-05-02 16:19:03,"Pedestrian",,,28,0,false,false
2,2025-05-02 16:19:03,"Vehicle",,,0,232,false,false
11,2025-05-02 16:17:39,"Pedestrian",,,1,0,false,false
10,2025-05-02 16:17:39,"Vehicle",,,0,17,false,false
8,2025-05-02 16:15:13,"Pedestrian",,,7,0,false,false
6,2025-05-02 16:15:13,"Vehicle",,,0,61,false,false
1,2025-05-02 16:12:08,"Vehicle",,,0,141,false,false
1,2025-05-02 16:12:08,"Pedestrian",,,24,0,false,false
7,2025-05-02 16:09:21,"Pedestrian",,,40,0,false,false
5,2025-05-02 16:09:21,"Vehicle",,,0,52,false,false
10,2025-05-02 16:06:55,"Pedestrian",,,30,0,false,false
9,2025-05-02 16:06:55,"Vehicle",,,0,190,false,false
8,2025-05-02 16:04:07,"Vehicle",,,0,0,false,false
9,2025-05-02 16:04:07,"Pedestrian",,,0,0,false,false
5,2025-05-02 16:02:22,"Pedestrian",,,0,0,false,false
6,2025-05-02 16:01:18,"Pedestrian",,,0,0,false,false
5,2025-05-02 16:00:00,"Cyclist",,,0,0,false,false
13,2025-05-02 16:00:00,"Cyclist",,,0,0,false,false
10,2025-05-02 16:00:00,"Cyclist",,,0,0,false,false
3,2025-05-02 16:00:00,"Cyclist",,,0,0,false,false
6,2025-05-02 16:00:00,"Cyclist",,,0,0,false,false
7,2025-05-02 16:00:00,"Cyclist",,,1,0,false,false
1,2025-05-02 16:00:00,"Cyclist",,,1,0,false,false
2,2025-05-02 16:00:00,"Cyclist",,,1,0,false,false
8,2025-05-02 16:00:00,"Cyclist",,,0,0,false,false
4,2025-05-02 16:00:00,"Cyclist",,,0,0,false,false
11,2025-05-02 16:00:00,"Cyclist",,,1,0,false,false
4,2025-05-02 15:53:55,"Vehicle",,,0,83,false,false
4,2025-05-02 15:53:55,"Pedestrian",,,37,0,false,false
3,2025-05-02 15:51:48,"Vehicle",,,0,237,false,false
3,2025-05-02 15:51:48,"Pedestrian",,,48,0,false,false
2,2025-05-02 15:49:20,"Pedestrian",,,28,0,false,false
2,2025-05-02 15:49:20,"Vehicle",,,0,200,false,false
11,2025-05-02 15:47:55,"Pedestrian",,,0,0,false,false
10,2025-05-02 15:47:55,"Vehicle",,,0,14,false,false
8,2025-05-02 15:45:26,"Pedestrian",,,4,0,false,false
6,2025-05-02 15:45:26,"Vehicle",,,0,57,false,false
1,2025-05-02 15:42:14,"Vehicle",,,0,113,false,false
1,2025-05-02 15:42:14,"Pedestrian",,,19,0,false,false
7,2025-05-02 15:39:23,"Pedestrian",,,35,0,false,false
5,2025-05-02 15:39:23,"Vehicle",,,0,41,false,false
10,2025-05-02 15:36:57,"Pedestrian",,,24,0,false,false
9,2025-05-02 15:36:57,"Vehicle",,,0,151,false,false
8,2025-05-02 15:34:09,"Vehicle",,,0,0,false,false
9,2025-05-02 15:34:09,"Pedestrian",,,0,0,false,false
5,2025-05-02 15:32:23,"Pedestrian",,,0,0,false,false
6,2025-05-02 15:31:18,"Pedestrian",,,0,0,false,false
5,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
13,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
10,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
3,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
7,2025-05-02 15:30:00,"Cyclist",,,1,0,false,false
6,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
1,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
2,2025-05-02 15:30:00,"Cyclist",,,1,0,false,false
8,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
4,2025-05-02 15:30:00,"Cyclist",,,0,0,false,false
11,2025-05-02 15:30:00,"Cyclist",,,1,0,false,false
4,2025-05-02 15:24:01,"Vehicle",,,0,67,false,false
4,2025-05-02 15:24:01,"Pedestrian",,,34,0,false,false
3,2025-05-02 15:21:55,"Vehicle",,,0,179,false,false
3,2025-05-02 15:21:55,"Pedestrian",,,38,0,false,false
2,2025-05-02 15:19:25,"Pedestrian",,,24,0,false,false
2,2025-05-02 15:19:25,"Vehicle",,,0,152,false,false
11,2025-05-02 15:18:01,"Pedestrian",,,0,0,false,false
10,2025-05-02 15:18:01,"Vehicle",,,0,14,false,false
8,2025-05-02 15:15:30,"Pedestrian",,,4,0,false,false
6,2025-05-02 15:15:30,"Vehicle",,,0,47,false,false
1,2025-05-02 15:12:16,"Vehicle",,,0,80,false,false
1,2025-05-02 15:12:16,"Pedestrian",,,14,0,false,false
7,2025-05-02 15:09:28,"Pedestrian",,,23,0,false,false
5,2025-05-02 15:09:28,"Vehicle",,,0,30,false,false
10,2025-05-02 15:06:59,"Pedestrian",,,14,0,false,false
9,2025-05-02 15:06:59,"Vehicle",,,0,112,false,false
8,2025-05-02 15:04:10,"Vehicle",,,0,0,false,false
9,2025-05-02 15:04:10,"Pedestrian",,,0,0,false,false
5,2025-05-02 15:02:25,"Pedestrian",,,0,0,false,false
6,2025-05-02 15:01:20,"Pedestrian",,,0,0,false,false
5,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
10,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
13,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
3,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
6,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
7,2025-05-02 15:00:00,"Cyclist",,,1,0,false,false
1,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
2,2025-05-02 15:00:00,"Cyclist",,,1,0,false,false
8,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
4,2025-05-02 15:00:00,"Cyclist",,,0,0,false,false
11,2025-05-02 15:00:00,"Cyclist",,,1,0,false,false
4,2025-05-02 14:53:44,"Vehicle",,,0,45,false,false
4,2025-05-02 14:53:44,"Pedestrian",,,27,0,false,false
3,2025-05-02 14:51:39,"Vehicle",,,0,124,false,false
3,2025-05-02 14:51:39,"Pedestrian",,,26,0,false,false
2,2025-05-02 14:49:13,"Pedestrian",,,18,0,false,false
2,2025-05-02 14:49:13,"Vehicle",,,0,98,false,false
11,2025-05-02 14:47:50,"Pedestrian",,,0,0,false,false
10,2025-05-02 14:47:50,"Vehicle",,,0,8,false,false
8,2025-05-02 14:45:23,"Pedestrian",,,1,0,false,false
6,2025-05-02 14:45:23,"Vehicle",,,0,34,false,false
1,2025-05-02 14:42:13,"Vehicle",,,0,54,false,false
1,2025-05-02 14:42:13,"Pedestrian",,,11,0,false,false
7,2025-05-02 14:39:24,"Pedestrian",,,13,0,false,false
5,2025-05-02 14:39:24,"Vehicle",,,0,21,false,false
10,2025-05-02 14:36:59,"Pedestrian",,,7,0,false,false
9,2025-05-02 14:36:59,"Vehicle",,,0,63,false,false
8,2025-05-02 14:34:10,"Vehicle",,,0,0,false,false
9,2025-05-02 14:34:10,"Pedestrian",,,0,0,false,false
5,2025-05-02 14:32:24,"Pedestrian",,,0,0,false,false
6,2025-05-02 14:31:19,"Pedestrian",,,0,0,false,false
5,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
13,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
10,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
3,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
7,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
6,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
1,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
2,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
8,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
4,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
11,2025-05-02 14:30:00,"Cyclist",,,0,0,false,false
4,2025-05-02 14:24:43,"Vehicle",,,0,23,false,false
4,2025-05-02 14:24:43,"Pedestrian",,,17,0,false,false
3,2025-05-02 14:22:32,"Vehicle",,,0,51,false,false
3,2025-05-02 14:22:32,"Pedestrian",,,11,0,false,false
2,2025-05-02 14:20:02,"Pedestrian",,,11,0,false,false
2,2025-05-02 14:20:02,"Vehicle",,,0,48,false,false
11,2025-05-02 14:18:36,"Pedestrian",,,0,0,false,false
10,2025-05-02 14:18:36,"Vehicle",,,0,2,false,false
8,2025-05-02 14:16:04,"Pedestrian",,,1,0,false,false
6,2025-05-02 14:16:04,"Vehicle",,,0,10,false,false
1,2025-05-02 14:12:49,"Vehicle",,,0,6,false,false
1,2025-05-02 14:12:49,"Pedestrian",,,2,0,false,false
7,2025-05-02 14:09:42,"Pedestrian",,,6,0,false,false
5,2025-05-02 14:09:42,"Vehicle",,,0,5,false,false
10,2025-05-02 14:07:06,"Pedestrian",,,0,0,false,false
9,2025-05-02 14:07:06,"Vehicle",,,0,9,false,false
8,2025-05-02 14:04:15,"Vehicle",,,0,0,false,false
9,2025-05-02 14:04:15,"Pedestrian",,,0,0,false,false
5,2025-05-02 14:02:29,"Pedestrian",,,0,0,false,false
6,2025-05-02 14:01:24,"Pedestrian",,,0,0,false,false
5,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
13,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
10,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
3,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
6,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
7,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
1,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
2,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
8,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
4,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
11,2025-05-02 14:00:00,"Cyclist",,,0,0,false,false
4,2025-05-02 13:53:54,"Vehicle",,,0,4857,false,false
4,2025-05-02 13:53:54,"Pedestrian",,,2807,0,false,false
3,2025-05-02 13:51:48,"Vehicle",,,0,2403,false,false
3,2025-05-02 13:51:48,"Pedestrian",,,3836,0,false,false
2,2025-05-02 13:49:21,"Pedestrian",,,811,0,false,false
2,2025-05-02 13:49:21,"Vehicle",,,0,4114,false,false
11,2025-05-02 13:47:55,"Pedestrian",,,562,0,false,false
10,2025-05-02 13:47:55,"Vehicle",,,0,5138,false,false
8,2025-05-02 13:45:27,"Pedestrian",,,672,0,false,false
6,2025-05-02 13:45:27,"Vehicle",,,0,3816,false,false
1,2025-05-02 13:42:16,"Vehicle",,,0,8430,false,false
1,2025-05-02 13:42:16,"Pedestrian",,,3345,0,false,false
7,2025-05-02 13:39:29,"Pedestrian",,,5287,0,false,false
5,2025-05-02 13:39:29,"Vehicle",,,0,2248,false,false
10,2025-05-02 13:37:02,"Pedestrian",,,4055,0,false,false
9,2025-05-02 13:37:02,"Vehicle",,,0,6464,false,false
8,2025-05-02 13:34:13,"Vehicle",,,0,498,false,false
9,2025-05-02 13:34:13,"Pedestrian",,,329,0,false,false
5,2025-05-02 13:32:26,"Pedestrian",,,1101,0,false,false
6,2025-05-02 13:31:22,"Pedestrian",,,464,0,false,false
5,2025-05-02 13:30:00,"Cyclist",,,19,0,false,false
10,2025-05-02 13:30:00,"Cyclist",,,24,0,false,false
13,2025-05-02 13:30:00,"Cyclist",,,45,0,false,false
3,2025-05-02 13:30:00,"Cyclist",,,32,0,false,false
6,2025-05-02 13:30:00,"Cyclist",,,254,0,false,false
7,2025-05-02 13:30:00,"Cyclist",,,60,0,false,false
1,2025-05-02 13:30:00,"Cyclist",,,81,0,false,false
2,2025-05-02 13:30:00,"Cyclist",,,6,0,false,false
8,2025-05-02 13:30:00,"Cyclist",,,24,0,false,false
4,2025-05-02 13:30:00,"Cyclist",,,36,0,false,false
11,2025-05-02 13:30:00,"Cyclist",,,116,0,false,false
4,2025-05-02 13:24:11,"Vehicle",,,0,4819,false,false
4,2025-05-02 13:24:11,"Pedestrian",,,2799,0,false,false
3,2025-05-02 13:22:02,"Vehicle",,,0,2331,false,false
3,2025-05-02 13:22:02,"Pedestrian",,,3825,0,false,false
2,2025-05-02 13:19:33,"Pedestrian",,,804,0,false,false
2,2025-05-02 13:19:33,"Vehicle",,,0,4035,false,false
11,2025-05-02 13:18:08,"Pedestrian",,,561,0,false,false
10,2025-05-02 13:18:08,"Vehicle",,,0,5125,false,false
8,2025-05-02 13:15:41,"Pedestrian",,,670,0,false,false
6,2025-05-02 13:15:41,"Vehicle",,,0,3793,false,false
1,2025-05-02 13:12:30,"Vehicle",,,0,8373,false,false
1,2025-05-02 13:12:30,"Pedestrian",,,3337,0,false,false
7,2025-05-02 13:09:39,"Pedestrian",,,5274,0,false,false
5,2025-05-02 13:09:39,"Vehicle",,,0,2226,false,false
10,2025-05-02 13:07:07,"Pedestrian",,,4043,0,false,false
9,2025-05-02 13:07:07,"Vehicle",,,0,6400,false,false
8,2025-05-02 13:04:14,"Vehicle",,,0,497,false,false
9,2025-05-02 13:04:14,"Pedestrian",,,329,0,false,false
5,2025-05-02 13:02:28,"Pedestrian",,,1101,0,false,false
6,2025-05-02 13:01:22,"Pedestrian",,,464,0,false,false
5,2025-05-02 13:00:00,"Cyclist",,,19,0,false,false
13,2025-05-02 13:00:00,"Cyclist",,,45,0,false,false
10,2025-05-02 13:00:00,"Cyclist",,,24,0,false,false
3,2025-05-02 13:00:00,"Cyclist",,,32,0,false,false
6,2025-05-02 13:00:00,"Cyclist",,,254,0,false,false
7,2025-05-02 13:00:00,"Cyclist",,,59,0,false,false
1,2025-05-02 13:00:00,"Cyclist",,,81,0,false,false
2,2025-05-02 13:00:00,"Cyclist",,,6,0,false,false
8,2025-05-02 13:00:00,"Cyclist",,,24,0,false,false
4,2025-05-02 13:00:00,"Cyclist",,,36,0,false,false
11,2025-05-02 13:00:00,"Cyclist",,,116,0,false,false
4,2025-05-02 12:54:38,"Vehicle",,,0,4771,false,false
4,2025-05-02 12:54:38,"Pedestrian",,,2782,0,false,false
3,2025-05-02 12:52:30,"Vehicle",,,0,2249,false,false
3,2025-05-02 12:52:30,"Pedestrian",,,3797,0,false,false
2,2025-05-02 12:50:00,"Pedestrian",,,788,0,false,false
2,2025-05-02 12:50:00,"Vehicle",,,0,3938,false,false
11,2025-05-02 12:48:32,"Pedestrian",,,561,0,false,false
10,2025-05-02 12:48:32,"Vehicle",,,0,5108,false,false
8,2025-05-02 12:46:03,"Pedestrian",,,667,0,false,false
6,2025-05-02 12:46:03,"Vehicle",,,0,3733,false,false
1,2025-05-02 12:42:48,"Vehicle",,,0,8295,false,false
1,2025-05-02 12:42:48,"Pedestrian",,,3326,0,false,false
7,2025-05-02 12:39:55,"Pedestrian",,,5254,0,false,false
5,2025-05-02 12:39:55,"Vehicle",,,0,2195,false,false
10,2025-05-02 12:37:23,"Pedestrian",,,4034,0,false,false
9,2025-05-02 12:37:23,"Vehicle",,,0,6323,false,false
8,2025-05-02 12:34:29,"Vehicle",,,0,493,false,false
9,2025-05-02 12:34:29,"Pedestrian",,,329,0,false,false
5,2025-05-02 12:32:39,"Pedestrian",,,1100,0,false,false
6,2025-05-02 12:31:22,"Pedestrian",,,464,0,false,false
5,2025-05-02 12:30:00,"Cyclist",,,19,0,false,false
10,2025-05-02 12:30:00,"Cyclist",,,24,0,false,false
13,2025-05-02 12:30:00,"Cyclist",,,45,0,false,false
3,2025-05-02 12:30:00,"Cyclist",,,31,0,false,false
6,2025-05-02 12:30:00,"Cyclist",,,254,0,false,false
7,2025-05-02 12:30:00,"Cyclist",,,59,0,false,false
1,2025-05-02 12:30:00,"Cyclist",,,81,0,false,false
2,2025-05-02 12:30:00,"Cyclist",,,6,0,false,false
8,2025-05-02 12:30:00,"Cyclist",,,24,0,false,false
4,2025-05-02 12:30:00,"Cyclist",,,36,0,false,false
11,2025-05-02 12:30:00,"Cyclist",,,115,0,false,false
4,2025-05-02 12:24:28,"Vehicle",,,0,4710,false,false
4,2025-05-02 12:24:28,"Pedestrian",,,2762,0,false,false
3,2025-05-02 12:22:16,"Vehicle",,,0,2177,false,false
3,2025-05-02 12:22:16,"Pedestrian",,,3777,0,false,false
2,2025-05-02 12:19:44,"Pedestrian",,,781,0,false,false
2,2025-05-02 12:19:44,"Vehicle",,,0,3815,false,false
11,2025-05-02 12:18:17,"Pedestrian",,,560,0,false,false
10,2025-05-02 12:18:17,"Vehicle",,,0,5092,false,false
8,2025-05-02 12:15:46,"Pedestrian",,,663,0,false,false
6,2025-05-02 12:15:46,"Vehicle",,,0,3693,false,false
1,2025-05-02 12:12:34,"Vehicle",,,0,8221,false,false
1,2025-05-02 12:12:34,"Pedestrian",,,3314,0,false,false
7,2025-05-02 12:09:43,"Pedestrian",,,5218,0,false,false
5,2025-05-02 12:09:43,"Vehicle",,,0,2170,false,false
10,2025-05-02 12:07:10,"Pedestrian",,,4013,0,false,false
9,2025-05-02 12:07:10,"Vehicle",,,0,6212,false,false
8,2025-05-02 12:04:18,"Vehicle",,,0,493,false,false
9,2025-05-02 12:04:18,"Pedestrian",,,329,0,false,false
5,2025-05-02 12:02:30,"Pedestrian",,,1100,0,false,false
6,2025-05-02 12:01:24,"Pedestrian",,,464,0,false,false
5,2025-05-02 12:00:00,"Cyclist",,,19,0,false,false
13,2025-05-02 12:00:00,"Cyclist",,,45,0,false,false
10,2025-05-02 12:00:00,"Cyclist",,,24,0,false,false
3,2025-05-02 12:00:00,"Cyclist",,,31,0,false,false
6,2025-05-02 12:00:00,"Cyclist",,,254,0,false,false
7,2025-05-02 12:00:00,"Cyclist",,,59,0,false,false
1,2025-05-02 12:00:00,"Cyclist",,,81,0,false,false
2,2025-05-02 12:00:00,"Cyclist",,,5,0,false,false
8,2025-05-02 12:00:00,"Cyclist",,,24,0,false,false
4,2025-05-02 12:00:00,"Cyclist",,,36,0,false,false
11,2025-05-02 12:00:00,"Cyclist",,,115,0,false,false
4,2025-05-02 11:54:40,"Vehicle",,,0,4660,false,false
4,2025-05-02 11:54:40,"Pedestrian",,,2738,0,false,false
3,2025-05-02 11:52:30,"Vehicle",,,0,2089,false,false
3,2025-05-02 11:52:30,"Pedestrian",,,3749,0,false,false
2,2025-05-02 11:49:58,"Pedestrian",,,775,0,false,false
2,2025-05-02 11:49:58,"Vehicle",,,0,3711,false,false
11,2025-05-02 11:48:30,"Pedestrian",,,553,0,false,false
10,2025-05-02 11:48:30,"Vehicle",,,0,5061,false,false
6,2025-05-02 11:45:58,"Vehicle",,,0,3641,false,false
8,2025-05-02 11:45:58,"Pedestrian",,,661,0,false,false
1,2025-05-02 11:42:40,"Vehicle",,,0,8101,false,false
1,2025-05-02 11:42:40,"Pedestrian",,,3299,0,false,false
7,2025-05-02 11:39:42,"Pedestrian",,,5175,0,false,false
5,2025-05-02 11:39:42,"Vehicle",,,0,2142,false,false
10,2025-05-02 11:37:11,"Pedestrian",,,3983,0,false,false
9,2025-05-02 11:37:11,"Vehicle",,,0,6065,false,false
8,2025-05-02 11:34:18,"Vehicle",,,0,493,false,false
9,2025-05-02 11:34:18,"Pedestrian",,,328,0,false,false
5,2025-05-02 11:32:28,"Pedestrian",,,1098,0,false,false
6,2025-05-02 11:31:23,"Pedestrian",,,464,0,false,false
5,2025-05-02 11:30:00,"Cyclist",,,19,0,false,false
6,2025-05-02 11:30:00,"Cyclist",,,254,0,false,false
13,2025-05-02 11:30:00,"Cyclist",,,45,0,false,false
10,2025-05-02 11:30:00,"Cyclist",,,24,0,false,false
3,2025-05-02 11:30:00,"Cyclist",,,31,0,false,false
7,2025-05-02 11:30:00,"Cyclist",,,59,0,false,false
1,2025-05-02 11:30:00,"Cyclist",,,81,0,false,false
2,2025-05-02 11:30:00,"Cyclist",,,5,0,false,false
8,2025-05-02 11:30:00,"Cyclist",,,24,0,false,false
4,2025-05-02 11:30:00,"Cyclist",,,36,0,false,false
11,2025-05-02 11:30:00,"Cyclist",,,114,0,false,false
4,2025-05-02 11:24:40,"Vehicle",,,0,4601,false,false
4,2025-05-02 11:24:40,"Pedestrian",,,2709,0,false,false
3,2025-05-02 11:22:31,"Vehicle",,,0,2019,false,false
3,2025-05-02 11:22:31,"Pedestrian",,,3713,0,false,false
2,2025-05-02 11:19:57,"Pedestrian",,,763,0,false,false
2,2025-05-02 11:19:57,"Vehicle",,,0,3587,false,false
11,2025-05-02 11:18:29,"Pedestrian",,,549,0,false,false
10,2025-05-02 11:18:29,"Vehicle",,,0,5028,false,false
6,2025-05-02 11:15:53,"Vehicle",,,0,3594,false,false
8,2025-05-02 11:15:53,"Pedestrian",,,660,0,false,false
1,2025-05-02 11:12:34,"Vehicle",,,0,7977,false,false
1,2025-05-02 11:12:34,"Pedestrian",,,3261,0,false,false
7,2025-05-02 11:09:42,"Pedestrian",,,5122,0,false,false
5,2025-05-02 11:09:42,"Vehicle",,,0,2082,false,false
10,2025-05-02 11:07:11,"Pedestrian",,,3951,0,false,false
9,2025-05-02 11:07:11,"Vehicle",,,0,5917,false,false
8,2025-05-02 11:04:18,"Vehicle",,,0,492,false,false
9,2025-05-02 11:04:18,"Pedestrian",,,326,0,false,false
5,2025-05-02 11:02:29,"Pedestrian",,,1098,0,false,false
6,2025-05-02 11:01:23,"Pedestrian",,,464,0,false,false
6,2025-05-02 11:00:00,"Cyclist",,,254,0,false,false
5,2025-05-02 11:00:00,"Cyclist",,,19,0,false,false
13,2025-05-02 11:00:00,"Cyclist",,,45,0,false,false
10,2025-05-02 11:00:00,"Cyclist",,,24,0,false,false
3,2025-05-02 11:00:00,"Cyclist",,,31,0,false,false
7,2025-05-02 11:00:00,"Cyclist",,,58,0,false,false
1,2025-05-02 11:00:00,"Cyclist",,,80,0,false,false
2,2025-05-02 11:00:00,"Cyclist",,,5,0,false,false
8,2025-05-02 11:00:00,"Cyclist",,,24,0,false,false
4,2025-05-02 11:00:00,"Cyclist",,,36,0,false,false
11,2025-05-02 11:00:00,"Cyclist",,,113,0,false,false
4,2025-05-02 10:54:47,"Vehicle",,,0,4547,false,false
4,2025-05-02 10:54:47,"Pedestrian",,,2675,0,false,false
3,2025-05-02 10:52:36,"Vehicle",,,0,1948,false,false
3,2025-05-02 10:52:36,"Pedestrian",,,3676,0,false,false
2,2025-05-02 10:50:03,"Pedestrian",,,754,0,false,false
2,2025-05-02 10:50:03,"Vehicle",,,0,3476,false,false
11,2025-05-02 10:48:35,"Pedestrian",,,547,0,false,false
10,2025-05-02 10:48:35,"Vehicle",,,0,5001,false,false
6,2025-05-02 10:46:04,"Vehicle",,,0,3563,false,false
8,2025-05-02 10:46:04,"Pedestrian",,,654,0,false,false
1,2025-05-02 10:42:48,"Vehicle",,,0,7854,false,false
1,2025-05-02 10:42:48,"Pedestrian",,,3218,0,false,false
7,2025-05-02 10:39:49,"Pedestrian",,,5063,0,false,false
5,2025-05-02 10:39:49,"Vehicle",,,0,2023,false,false
10,2025-05-02 10:37:12,"Pedestrian",,,3884,0,false,false
9,2025-05-02 10:37:12,"Vehicle",,,0,5773,false,false
8,2025-05-02 10:34:17,"Vehicle",,,0,492,false,false
9,2025-05-02 10:34:17,"Pedestrian",,,325,0,false,false
5,2025-05-02 10:32:27,"Pedestrian",,,1098,0,false,false
6,2025-05-02 10:31:22,"Pedestrian",,,464,0,false,false
5,2025-05-02 10:30:00,"Cyclist",,,19,0,false,false
6,2025-05-02 10:30:00,"Cyclist",,,254,0,false,false
10,2025-05-02 10:30:00,"Cyclist",,,24,0,false,false
13,2025-05-02 10:30:00,"Cyclist",,,44,0,false,false
3,2025-05-02 10:30:00,"Cyclist",,,30,0,false,false
7,2025-05-02 10:30:00,"Cyclist",,,57,0,false,false
1,2025-05-02 10:30:00,"Cyclist",,,80,0,false,false
2,2025-05-02 10:30:00,"Cyclist",,,5,0,false,false
8,2025-05-02 10:30:00,"Cyclist",,,24,0,false,false
4,2025-05-02 10:30:00,"Cyclist",,,36,0,false,false
11,2025-05-02 10:30:00,"Cyclist",,,113,0,false,false
4,2025-05-02 10:25:06,"Vehicle",,,0,4483,false,false
4,2025-05-02 10:25:06,"Pedestrian",,,2655,0,false,false
3,2025-05-02 10:22:51,"Vehicle",,,0,1871,false,false
3,2025-05-02 10:22:51,"Pedestrian",,,3607,0,false,false
2,2025-05-02 10:20:16,"Pedestrian",,,742,0,false,false
2,2025-05-02 10:20:16,"Vehicle",,,0,3366,false,false
11,2025-05-02 10:18:46,"Pedestrian",,,543,0,false,false
10,2025-05-02 10:18:46,"Vehicle",,,0,4968,false,false
6,2025-05-02 10:16:12,"Vehicle",,,0,3525,false,false
8,2025-05-02 10:16:12,"Pedestrian",,,654,0,false,false
1,2025-05-02 10:12:54,"Vehicle",,,0,7706,false,false
1,2025-05-02 10:12:54,"Pedestrian",,,3165,0,false,false
7,2025-05-02 10:09:58,"Pedestrian",,,5011,0,false,false
5,2025-05-02 10:09:58,"Vehicle",,,0,1953,false,false
10,2025-05-02 10:07:20,"Pedestrian",,,3789,0,false,false
9,2025-05-02 10:07:20,"Vehicle",,,0,5606,false,false
8,2025-05-02 10:04:23,"Vehicle",,,0,489,false,false
9,2025-05-02 10:04:23,"Pedestrian",,,317,0,false,false
5,2025-05-02 10:02:30,"Pedestrian",,,1097,0,false,false
6,2025-05-02 10:01:23,"Pedestrian",,,464,0,false,false
6,2025-05-02 10:00:00,"Cyclist",,,254,0,false,false
5,2025-05-02 10:00:00,"Cyclist",,,19,0,false,false
13,2025-05-02 10:00:00,"Cyclist",,,44,0,false,false
10,2025-05-02 10:00:00,"Cyclist",,,24,0,false,false
3,2025-05-02 10:00:00,"Cyclist",,,29,0,false,false
7,2025-05-02 10:00:00,"Cyclist",,,57,0,false,false
1,2025-05-02 10:00:00,"Cyclist",,,79,0,false,false
2,2025-05-02 10:00:00,"Cyclist",,,5,0,false,false
8,2025-05-02 10:00:00,"Cyclist",,,24,0,false,false
4,2025-05-02 10:00:00,"Cyclist",,,35,0,false,false
11,2025-05-02 10:00:00,"Cyclist",,,112,0,false,false
4,2025-05-02 09:54:58,"Vehicle",,,0,4418,false,false
4,2025-05-02 09:54:58,"Pedestrian",,,2635,0,false,false
3,2025-05-02 09:52:41,"Vehicle",,,0,1792,false,false
3,2025-05-02 09:52:41,"Pedestrian",,,3535,0,false,false
2,2025-05-02 09:50:06,"Pedestrian",,,719,0,false,false
2,2025-05-02 09:50:06,"Vehicle",,,0,3242,false,false
